1,1000,1000,0.006694430
1,3000,3000,0.087441899
1,5000,5000,0.255291953
1,10000,10000,1.159669036
1,15000,15000,2.496045111
2,1000,1000,0.006848839
2,3000,3000,0.088616207
2,5000,5000,0.258444226
2,10000,10000,1.178545021
2,15000,15000,2.517281273
4,1000,1000,0.006913828
4,3000,3000,0.093072241
4,5000,5000,0.332780232
4,10000,10000,1.195659848
4,15000,15000,2.661457584
