1,1000,1000,0.003397842
1,3000,3000,0.031889815
1,5000,5000,0.084541196
1,10000,10000,0.351269316
1,15000,15000,0.768272580
2,1000,1000,0.003453469
2,3000,3000,0.031596803
2,5000,5000,0.084222294
2,10000,10000,0.321400336
2,15000,15000,0.720975794
4,1000,1000,0.003368518
4,3000,3000,0.035835769
4,5000,5000,0.085789593
4,10000,10000,0.352788327
4,15000,15000,0.788743331
